NOM^EQUIP^POSICIO^ALTURA^GRUIX^EDAT
Geovany Soto^CHC^Base^196.11^83.36^24
Scott Moore^CHC^Pivot^198.81^76.95^23
Derrek Lee^CHC^Pivot^206.86^104.74^31
Ryan Theriot^CHC^Aler^190.75^74.81^27
Ronny Cedeno^CHC^Ala-pivot^193.42^76.95^24
Aramis Ramirez^CHC^Aler^196.11^91.91^28
Cesar Izturis^CHC^Aler^185.37^74.81^27
Alfonso Soriano^CHC^Escorta^196.11^76.95^31
Jacque Jones^CHC^Escorta^188.06^83.36^31
Daryle Ward^CHC^Escorta^198.81^98.33^31
Cliff Floyd^CHC^Escorta^204.17^98.33^34
Mark DeRosa^CHC^Escorta^196.11^87.64^32
Matt Murton^CHC^Escorta^196.11^91.91^25
Buck Coats^CHC^Escorta^201.5^83.36^24
Angel Pagan^CHC^Escorta^196.11^76.95^25
Sean Marshall^CHC^Base^212.24^87.64^24
Carlos Marmol^CHC^Base^198.81^76.95^24
Ryan O'Malley^CHC^Base^196.11^81.23^26
Juan Mateo^CHC^Base^198.81^76.95^24
Rich Hill^CHC^Base^206.86^81.23^26
Angel Guzman^CHC^Base^201.5^81.23^25
Wade Miller^CHC^Base^198.81^94.05^30
Jason Marquis^CHC^Base^196.11^89.78^28
Carlos Zambrano^CHC^Base^206.86^109.01^25
Ted Lilly^CHC^Base^196.11^81.23^31
Mark Prior^CHC^Base^206.86^98.33^26
Neal Cotts^CHC^Pivot^198.81^85.5^26
Will Ohman^CHC^Pivot^198.81^87.64^29
Scott Eyre^CHC^Pivot^196.11^89.78^34
Kerry Wood^CHC^Pivot^206.86^96.19^29
Ryan Dempster^CHC^Pivot^198.81^91.91^29
Bob Howry^CHC^Pivot^206.86^94.05^33
Mike Wuertz^CHC^Pivot^201.5^87.64^28
Roberto Novoa^CHC^Pivot^206.86^85.5^27
Chris Snyder^ARZ^Base^201.5^94.05^26
Miguel Montero^ARZ^Base^190.75^84.22^23
Conor Jackson^ARZ^Pivot^198.81^96.19^24
Robby Hammock^ARZ^Pivot^188.06^79.94^29
Tony Clark^ARZ^Pivot^212.24^104.74^34
Orlando Hudson^ARZ^Aler^193.42^79.09^29
Stephen Drew^ARZ^Ala-pivot^193.42^79.09^23
Alberto Callaspo^ARZ^Ala-pivot^188.06^74.81^23
Chad Tracy^ARZ^Aler^198.81^85.5^26
Chris Young^ARZ^Escorta^198.81^76.95^23
Scott Hairston^ARZ^Escorta^193.42^80.37^26
Carlos Quentin^ARZ^Escorta^196.11^96.19^24
Jeff DaVanon^ARZ^Escorta^193.42^85.5^33
Eric Byrnes^ARZ^Escorta^198.81^89.78^31
Livan Hernandez^ARZ^Base^198.81^104.74^32
Doug Davis^ARZ^Base^204.17^91.06^31
Randy Johnson^ARZ^Base^220.29^98.75^43
Juan Cruz^ARZ^Base^198.81^70.54^28
Brandon Webb^ARZ^Base^198.81^97.47^27
Enrique Gonzalez^ARZ^Base^188.06^89.78^24
Dana Eveland^ARZ^Base^196.11^106.88^23
Brandon Medders^ARZ^Pivot^196.11^81.65^27
Tony Pe?a^ARZ^Pivot^198.81^81.23^25
Doug Slaten^ARZ^Pivot^206.86^85.5^27
Edgar Gonzalez^ARZ^Pivot^193.42^91.91^24
Jose Valverde^ARZ^Pivot^204.17^108.59^27
Jorge Julio^ARZ^Pivot^196.11^99.18^27
Brandon Lyon^ARZ^Pivot^196.11^76.95^27
Miguel Olivo^FLA^Base^193.42^91.91^28
Matt Treanor^FLA^Base^198.81^94.05^30
Mike Jacobs^FLA^Pivot^198.81^76.95^26
Dan Uggla^FLA^Aler^190.75^85.5^26
Robert Andino^FLA^Ala-pivot^193.42^72.67^22
Hanley Ramirez^FLA^Ala-pivot^201.5^83.36^23
Miguel Cabrera^FLA^Aler^198.81^89.78^23
Aaron Boone^FLA^Aler^198.81^85.5^33
Joe Borchard^FLA^Escorta^206.86^94.05^28
Alfredo Amezaga^FLA^Escorta^188.06^70.54^29
Cody Ross^FLA^Escorta^190.75^76.95^26
Josh Willingham^FLA^Escorta^196.11^85.5^28
Jeremy Hermida^FLA^Escorta^204.17^85.5^23
Eric Reed^FLA^Escorta^190.75^72.67^26
Reggi Abercrombie^FLA^Escorta^201.5^95.76^26
Ricky Nolasco^FLA^Base^198.81^94.05^24
Anibal Sanchez^FLA^Base^193.42^76.95^23
Scott Olsen^FLA^Base^204.17^84.64^23
Josh Johnson^FLA^Base^212.24^102.6^23
Dontrelle Willis^FLA^Base^204.17^102.17^25
Logan Kensing^FLA^Pivot^196.11^79.09^24
Sergio Mitre^FLA^Pivot^204.17^89.78^26
Kevin Gregg^FLA^Pivot^209.55^94.05^28
Travis Bowyer^FLA^Pivot^201.5^85.5^25
Renyel Pinto^FLA^Pivot^204.17^83.36^24
Randy Messenger^FLA^Pivot^193.42^94.05^25
Yusmeiro Petit^FLA^Pivot^193.42^98.33^22
Carlos Martinez^FLA^Pivot^196.11^72.67^24
Taylor Tankersley^FLA^Pivot^196.11^94.05^23
Henry Owens^FLA^Pivot^201.5^98.33^27
Jose Garcia^FLA^Pivot^190.75^70.54^22
Matt Lindstrom^FLA^Pivot^204.17^87.64^27
Javier Valentin^CIN^Base^188.06^82.08^31
Chad Moeller^CIN^Base^201.5^89.78^32
David Ross^CIN^Base^198.81^87.64^29
Joey Votto^CIN^Pivot^201.5^85.5^23
Scott Hatteberg^CIN^Pivot^196.11^89.78^37
Brandon Phillips^CIN^Aler^190.75^79.09^25
Juan Castro^CIN^Ala-pivot^190.75^83.36^34
Alex Gonzalez^CIN^Ala-pivot^193.42^86.36^30
Mark Bellhorn^CIN^Aler^196.11^87.64^32
Edwin Encarnacion^CIN^Aler^196.11^83.36^24
Jeff Keppinger^CIN^Aler^193.42^76.95^26
Norris Hopper^CIN^Escorta^185.37^85.5^27
Chris Denorfia^CIN^Escorta^196.11^79.09^26
Adam Dunn^CIN^Escorta^209.55^102.6^27
Bubba Crosby^CIN^Escorta^190.75^79.09^30
Jeff Conine^CIN^Escorta^196.11^94.05^40
Ken Griffey Jr.^CIN^Escorta^201.5^87.64^37
Josh Hamilton^CIN^Escorta^204.17^87.64^25
Ryan Freel^CIN^Escorta^188.06^76.95^30
Kyle Lohse^CIN^Base^198.81^85.93^28
Bronson Arroyo^CIN^Base^206.86^81.23^30
Eric Milton^CIN^Base^201.5^88.92^31
Aaron Harang^CIN^Base^212.24^102.6^28
Kirk Saarloos^CIN^Base^193.42^94.05^27
Elizardo Ramirez^CIN^Base^193.42^76.95^24
Todd Coffey^CIN^Pivot^206.86^98.33^26
Brian Shackelford^CIN^Pivot^196.11^83.36^30
Bill Bray^CIN^Pivot^201.5^91.91^23
Bobby Livingston^CIN^Pivot^201.5^81.23^24
Matt Belisle^CIN^Pivot^201.5^83.36^26
Gary Majewski^CIN^Pivot^196.11^91.91^27
Mike Stanton^CIN^Pivot^196.11^91.91^39
Brad Salmon^CIN^Pivot^204.17^94.05^27
Jared Burton^CIN^Pivot^206.86^94.05^25
David Weathers^CIN^Pivot^201.5^98.33^37
Rheal Cormier^CIN^Pivot^188.06^83.36^39
Yorvit Torrealba^COL^Base^190.75^81.23^28
Chris Iannetta^COL^Base^190.75^83.36^23
Alvin Colina^COL^Base^201.5^89.35^25
Todd Helton^COL^Pivot^198.81^87.21^33
Jamey Carroll^COL^Aler^185.37^72.67^33
Kaz Matsui^COL^Aler^188.06^79.09^31
Troy Tulowitzki^COL^Ala-pivot^201.5^87.64^22
Clint Barmes^COL^Ala-pivot^193.42^74.81^27
Garrett Atkins^COL^Aler^201.5^89.78^27
Ryan Spilborghs^COL^Escorta^196.11^81.23^27
Cory Sullivan^COL^Escorta^193.42^76.95^27
Jeff Salazar^COL^Escorta^193.42^76.95^26
Willy Taveras^COL^Escorta^193.42^68.4^25
Matt Holliday^COL^Escorta^204.17^100.46^27
Brad Hawpe^COL^Escorta^201.5^85.5^27
Jeff Baker^COL^Escorta^198.81^89.78^25
Javy Lopez^COL^Aler^201.5^95.76^36
Byung-Hyun Kim^COL^Base^185.37^76.95^28
Rodrigo Lopez^COL^Base^196.11^81.23^31
Brian Lawrence^COL^Base^193.42^84.22^30
Josh Fogg^COL^Base^193.42^86.78^30
Aaron Cook^COL^Base^201.5^87.64^28
Denny Bautista^COL^Base^206.86^72.67^26
Ubaldo Jimenez^COL^Base^204.17^85.5^23
Jason Hirsh^COL^Base^214.93^106.88^25
Jeff Francis^COL^Base^206.86^85.5^26
Taylor Buchholz^COL^Base^204.17^94.05^25
Ryan Speier^COL^Pivot^212.24^85.5^27
Ramon Ramirez^COL^Pivot^190.75^81.23^25
Manny Corpas^COL^Pivot^201.5^72.67^24
Juan Morillo^COL^Pivot^196.11^81.23^23
Brian Fuentes^COL^Pivot^204.17^94.05^31
LaTroy Hawkins^COL^Pivot^206.86^91.91^34
Tom Martin^COL^Pivot^196.11^88.06^36
Jeremy Affeldt^COL^Pivot^204.17^91.91^27
Paul Lo Duca^NYM^Base^188.06^79.09^34
Ramon Castro^NYM^Base^201.5^100.46^31
Julio Franco^NYM^Pivot^196.11^80.37^48
Carlos Delgado^NYM^Pivot^201.5^98.33^34
Jose Valentin^NYM^Aler^188.06^83.36^37
Anderson Hernandez^NYM^Aler^185.37^71.82^24
Damion Easley^NYM^Ala-pivot^190.75^81.23^37
Jose Reyes^NYM^Ala-pivot^193.42^68.4^23
David Wright^NYM^Aler^193.42^85.5^24
Ben Johnson^NYM^Escorta^196.11^85.5^25
Endy Chavez^NYM^Escorta^188.06^80.8^29
David Newhan^NYM^Escorta^188.06^76.95^33
Carlos Beltran^NYM^Escorta^196.11^81.23^29
Shawn Green^NYM^Escorta^204.17^85.5^34
Moises Alou^NYM^Escorta^201.5^94.05^40
Lastings Milledge^NYM^Escorta^193.42^79.94^21
Alay Soler^NYM^Base^196.11^102.6^27
Mike Pelfrey^NYM^Base^212.24^81.23^23
Pedro Martinez^NYM^Base^190.75^76.95^35
Tom Glavine^NYM^Base^193.42^79.09^40
Chan Ho Park^NYM^Base^198.81^89.78^33
Orlando Hernandez^NYM^Base^198.81^94.05^37
Dave Williams^NYM^Base^198.81^93.62^27
Oliver Perez^NYM^Base^193.42^81.23^25
John Maine^NYM^Base^204.17^82.51^25
Marcos Carvajal^NYM^Pivot^204.17^74.81^22
Ambiorix Burgos^NYM^Pivot^193.42^76.95^22
Jason Vargas^NYM^Pivot^193.42^91.91^24
Jon Adkins^NYM^Pivot^190.75^89.78^29
Juan Padilla^NYM^Pivot^193.42^85.5^30
Duaner Sanchez^NYM^Pivot^193.42^81.23^27
Pedro Feliciano^NYM^Pivot^188.06^79.09^30
Aaron Heilman^NYM^Pivot^206.86^94.05^28
Jorge Sosa^NYM^Pivot^198.81^72.67^29
Scott Schoeneweis^NYM^Pivot^193.42^83.36^33
Guillermo Mota^NYM^Pivot^204.17^87.64^33
Billy Wagner^NYM^Pivot^190.75^83.36^35
Philip Humber^NYM^Pivot^204.17^89.78^24
Brad Ausmus^HOU^Base^190.75^81.23^37
Humberto Quintero^HOU^Base^196.11^81.23^27
Hector Gimenez^HOU^Base^188.06^76.95^24
Lance Berkman^HOU^Pivot^196.11^94.05^31
Mike Lamb^HOU^Pivot^196.11^81.23^31
Mark Loretta^HOU^Aler^193.42^79.52^35
Craig Biggio^HOU^Aler^190.75^79.09^41
Brooks Conrad^HOU^Aler^190.75^81.23^27
Chris Burke^HOU^Aler^190.75^76.95^26
Eric Bruntlett^HOU^Aler^193.42^81.23^28
Adam Everett^HOU^Ala-pivot^193.42^72.67^30
Morgan Ensberg^HOU^Aler^198.81^89.78^31
Carlos Lee^HOU^Escorta^198.81^102.6^30
Jason Lane^HOU^Escorta^198.81^94.05^30
Orlando Palmeiro^HOU^Escorta^190.75^76.95^38
Luke Scott^HOU^Escorta^193.42^89.78^28
Charlton Jimerson^HOU^Escorta^201.5^89.78^27
Fernando Nieve^HOU^Base^193.42^83.36^24
Wandy Rodriguez^HOU^Base^190.75^68.4^28
Brandon Backe^HOU^Base^193.42^76.95^28
Matt Albers^HOU^Base^193.42^87.64^24
Woody Williams^HOU^Base^193.42^85.5^40
Roy Oswalt^HOU^Base^193.42^79.09^29
Jason Jennings^HOU^Base^198.81^104.74^28
Miguel Asencio^HOU^Pivot^198.81^81.23^26
Brad Lidge^HOU^Pivot^206.86^89.78^30
Trever Miller^HOU^Pivot^201.5^85.5^33
David Borkowski^HOU^Pivot^196.11^85.5^30
Dan Wheeler^HOU^Pivot^201.5^94.91^29
Paul Estrada^HOU^Pivot^196.11^91.91^24
Lincoln Holdzkom^HOU^Pivot^204.17^102.6^24
Chris Sampson^HOU^Pivot^193.42^72.67^28
Chad Qualls^HOU^Pivot^206.86^94.05^28
Ezequiel Astacio^HOU^Pivot^201.5^66.69^27
Mike Lieberthal^LA^Base^193.42^81.23^35
Russell Martin^LA^Base^190.75^86.36^24
Olmedo Saenz^LA^Pivot^190.75^94.48^36
James Loney^LA^Pivot^201.5^85.5^22
Nomar Garciaparra^LA^Pivot^193.42^81.23^33
Jeff Kent^LA^Aler^196.11^89.78^38
Ramon Martinez^LA^Aler^196.11^81.23^34
Marlon Anderson^LA^Aler^190.75^85.5^33
Rafael Furcal^LA^Ala-pivot^188.06^70.54^29
Wilson Betemit^LA^Aler^201.5^81.23^26
Andy LaRoche^LA^Aler^190.75^79.09^23
Matt Kemp^LA^Escorta^204.17^98.33^22
Andre Ethier^LA^Escorta^196.11^88.92^24
Delwyn Young^LA^Escorta^182.68^89.35^24
Jason Repko^LA^Escorta^190.75^74.81^26
Juan Pierre^LA^Escorta^193.42^76.95^29
Luis Gonzalez^LA^Escorta^198.81^85.5^39
Jason Schmidt^LA^Base^206.86^87.64^34
Randy Wolf^LA^Base^193.42^85.5^30
Brad Penny^LA^Base^204.17^106.88^28
Derek Lowe^LA^Base^209.55^89.78^33
Mark Hendrickson^LA^Base^217.6^98.33^32
Chad Billingsley^LA^Base^193.42^104.31^22
Takashi Saito^LA^Pivot^196.11^86.36^37
Jonathan Broxton^LA^Pivot^204.17^102.6^22
Hong-Chih Kuo^LA^Pivot^193.42^85.5^25
Eric Stults^LA^Pivot^193.42^91.91^27
Chin-Hui Tsao^LA^Pivot^198.81^75.67^25
Tim Hamulack^LA^Pivot^204.17^89.78^30
Yhency Brazoban^LA^Pivot^196.11^72.67^26
Brett Tomko^LA^Pivot^204.17^91.91^33
Joe Beimel^LA^Pivot^201.5^92.77^29
Elmer Dessens^LA^Pivot^188.06^84.64^36
Ryan Budde^PHI^Base^190.75^85.5^27
Rod Barajas^PHI^Base^198.81^94.05^31
Carlos Ruiz^PHI^Base^193.42^72.67^28
Chris Coste^PHI^Base^196.11^85.5^34
Ryan Howard^PHI^Pivot^204.17^98.33^27
Wes Helms^PHI^Pivot^204.17^98.75^30
Chase Utley^PHI^Aler^196.11^78.23^28
Danny Sandoval^PHI^Aler^190.75^82.08^27
Jimmy Rollins^PHI^Ala-pivot^182.68^71.39^28
Abraham Nu?ez^PHI^Aler^190.75^81.23^30
Michael Bourn^PHI^Escorta^190.75^76.95^24
Chris Roberson^PHI^Escorta^198.81^76.95^27
Jayson Werth^PHI^Escorta^206.86^91.91^27
Shane Victorino^PHI^Escorta^185.37^68.4^26
Aaron Rowand^PHI^Escorta^193.42^87.64^29
Pat Burrell^PHI^Escorta^204.17^95.33^30
Greg Dobbs^PHI^Aler^196.11^87.64^28
Cole Hamels^PHI^Base^201.5^74.81^23
Alfredo Simon^PHI^Base^204.17^72.67^25
Scott Mathieson^PHI^Base^201.5^81.23^23
Freddy Garcia^PHI^Base^204.17^102.6^31
Jamie Moyer^PHI^Base^193.42^74.81^44
Jon Lieber^PHI^Base^198.81^98.33^36
Brett Myers^PHI^Base^204.17^95.33^26
Adam Eaton^PHI^Base^198.81^83.79^29
Geoff Geary^PHI^Pivot^193.42^71.39^30
Clay Condrey^PHI^Pivot^201.5^83.36^31
Ryan Madson^PHI^Pivot^209.55^81.23^26
Antonio Alfonseca^PHI^Pivot^206.86^106.88^34
Tom Gordon^PHI^Pivot^188.06^81.23^39
Brian Sanches^PHI^Pivot^193.42^81.23^28
Jim Ed Warden^PHI^Pivot^212.24^81.23^27
Anderson Garcia^PHI^Pivot^198.81^72.67^25
Eude Brito^PHI^Pivot^190.75^68.4^28
Fabio Castro^PHI^Pivot^182.68^64.12^22
Matt Smith^PHI^Pivot^206.86^96.19^27
Damian Miller^MLW^Base^201.5^94.05^37
Johnny Estrada^MLW^Base^190.75^89.35^30
Mike Rivera^MLW^Base^193.42^89.78^30
J.D. Closser^MLW^Base^188.06^75.24^27
Prince Fielder^MLW^Pivot^193.42^111.15^22
Rickie Weeks^MLW^Aler^193.42^83.36^24
Tony Graffanino^MLW^Aler^196.11^81.23^34
Craig Counsell^MLW^Ala-pivot^193.42^78.66^36
J.J. Hardy^MLW^Ala-pivot^198.81^76.95^24
Bill Hall^MLW^Ala-pivot^193.42^83.36^27
Vinny Rottino^MLW^Aler^193.42^83.36^26
Corey Koskie^MLW^Aler^201.5^93.62^33
Kevin Mench^MLW^Escorta^193.42^96.19^29
Geoff Jenkins^MLW^Escorta^196.11^90.63^32
Brady Clark^MLW^Escorta^198.81^86.36^33
Tony Gwynn Jr.^MLW^Escorta^193.42^79.09^24
Corey Hart^MLW^Escorta^209.55^85.5^24
Gabe Gross^MLW^Escorta^201.5^89.35^27
Laynce Nix^MLW^Escorta^193.42^85.5^26
Drew Anderson^MLW^Escorta^198.81^83.36^25
Claudio Vargas^MLW^Base^201.5^97.47^28
Chris Capuano^MLW^Base^201.5^89.78^28
Ben Hendrickson^MLW^Base^204.17^81.23^26
Dave Bush^MLW^Base^198.81^90.63^27
Carlos Villanueva^MLW^Base^198.81^81.23^23
Ben Sheets^MLW^Base^196.11^93.19^28
Jeff Suppan^MLW^Base^198.81^94.05^32
Brian Shouse^MLW^Pivot^190.75^81.23^38
Francisco Cordero^MLW^Pivot^198.81^100.46^31
Derrick Turnbow^MLW^Pivot^201.5^89.78^29
Matt Wise^MLW^Pivot^204.17^85.5^31
Grant Balfour^MLW^Pivot^198.81^80.37^29
Dennis Sarfate^MLW^Pivot^204.17^89.78^25
Jose Capellan^MLW^Pivot^204.17^100.46^26
Greg Aquino^MLW^Pivot^196.11^80.37^29
Josh Bard^SD^Base^201.5^91.91^28
Rob Bowen^SD^Base^201.5^92.34^26
Adrian Gonzalez^SD^Pivot^198.81^94.05^24
Marcus Giles^SD^Aler^182.68^76.95^28
Todd Walker^SD^Aler^193.42^79.09^33
Geoff Blum^SD^Ala-pivot^201.5^85.5^33
Khalil Greene^SD^Ala-pivot^190.75^89.78^27
Paul McAnulty^SD^Escorta^188.06^94.05^26
Terrmel Sledge^SD^Escorta^193.42^79.09^29
Jack Cust^SD^Escorta^196.11^98.75^28
Jose Cruz Jr.^SD^Escorta^193.42^89.78^32
Russell Branyan^SD^Escorta^201.5^83.36^31
Mike Cameron^SD^Escorta^198.81^85.5^34
Brian Giles^SD^Escorta^188.06^87.64^36
Kevin Kouzmanoff^SD^Aler^196.11^85.5^25
Mike Thompson^SD^Base^204.17^85.5^26
Clay Hensley^SD^Base^190.75^81.23^27
Chris Young^SD^Base^220.29^106.88^27
Greg Maddux^SD^Base^193.42^79.09^40
Jake Peavy^SD^Base^196.11^76.95^25
Scott Cassidy^SD^Pivot^198.81^72.67^31
Scott Strickland^SD^Pivot^190.75^76.95^30
Scott Linebrink^SD^Pivot^201.5^88.92^30
Doug Brocail^SD^Pivot^206.86^100.46^39
Trevor Hoffman^SD^Pivot^193.42^91.91^39
Heath Bell^SD^Pivot^198.81^104.31^29
Royce Ring^SD^Pivot^193.42^94.05^26
Cla Meredith^SD^Pivot^196.11^79.09^23
Andrew Brown^SD^Pivot^209.55^98.33^26
Mike Adams^SD^Pivot^206.86^81.23^28
Justin Hampson^SD^Pivot^196.11^85.5^26
Kevin Cameron^SD^Pivot^196.11^76.95^27
Ryan Ketchner^SD^Pivot^196.11^81.23^24
Brian Schneider^WAS^Base^196.11^83.79^30
Jesus Flores^WAS^Base^196.11^76.95^22
Larry Broadway^WAS^Pivot^204.17^98.33^26
Nick Johnson^WAS^Pivot^201.5^95.76^28
Bernie Castro^WAS^Aler^188.06^68.4^27
Josh Wilson^WAS^Ala-pivot^196.11^76.09^25
Cristian Guzman^WAS^Ala-pivot^193.42^87.64^28
Felipe Lopez^WAS^Ala-pivot^196.11^79.09^26
Ryan Zimmerman^WAS^Aler^201.5^89.78^22
Nook Logan^WAS^Escorta^198.81^76.95^27
Ryan Church^WAS^Escorta^196.11^81.23^28
Kory Casto^WAS^Escorta^196.11^85.5^25
Mike Restovich^WAS^Escorta^204.17^109.87^28
Alex Escobar^WAS^Escorta^196.11^81.23^28
Austin Kearns^WAS^Escorta^201.5^94.05^26
Chris Snelling^WAS^Escorta^188.06^70.54^25
Billy Traber^WAS^Base^206.86^87.64^27
Tim Redding^WAS^Base^193.42^85.5^29
John Patterson^WAS^Base^206.86^88.92^29
Shawn Hill^WAS^Base^198.81^79.09^25
Joel Hanrahan^WAS^Base^201.5^91.91^25
Mike O'Connor^WAS^Base^201.5^72.67^26
Emiliano Fruto^WAS^Pivot^201.5^100.46^22
Chris Schroder^WAS^Pivot^201.5^89.78^28
Brett Campbell^WAS^Pivot^193.42^72.67^25
Beltran Perez^WAS^Pivot^198.81^76.95^25
Levale Speigner^WAS^Pivot^190.75^72.67^26
Jason Bergmann^WAS^Pivot^204.17^81.23^25
Saul Rivera^WAS^Pivot^190.75^64.12^29
Chris Booker^WAS^Pivot^201.5^98.33^30
Micah Bowie^WAS^Pivot^204.17^86.78^32
Jon Rauch^WAS^Pivot^222.99^111.15^28
Jerome Williams^WAS^Pivot^201.5^105.16^25
Luis Ayala^WAS^Pivot^198.81^79.52^29
Ryan Wagner^WAS^Pivot^204.17^89.78^24
Chad Cordero^WAS^Pivot^193.42^84.64^24
Humberto Cota^PIT^Base^193.42^89.78^28
Ronny Paulino^PIT^Base^201.5^91.91^25
Adam LaRoche^PIT^Pivot^201.5^76.95^27
Ryan Doumit^PIT^Pivot^193.42^85.5^25
Brad Eldred^PIT^Pivot^206.86^104.74^26
Jose Castillo^PIT^Aler^196.11^85.5^25
Jack Wilson^PIT^Ala-pivot^193.42^82.08^29
Freddy Sanchez^PIT^Aler^188.06^82.08^29
Jason Bay^PIT^Escorta^198.81^85.5^28
Jose Bautista^PIT^Escorta^193.42^82.08^26
Xavier Nady^PIT^Escorta^198.81^87.64^28
Jody Gerut^PIT^Escorta^193.42^81.23^29
Nate McLouth^PIT^Escorta^190.75^79.52^25
Chris Duffy^PIT^Escorta^188.06^72.67^26
Rajai Davis^PIT^Escorta^190.75^84.22^26
Shane Youman^PIT^Base^204.17^93.62^27
Yoslan Herrera^PIT^Base^198.81^85.5^25
Josh Shortslef^PIT^Base^204.17^94.05^25
Zach Duke^PIT^Base^198.81^88.49^23
Paul Maholm^PIT^Base^198.81^96.19^24
Tom Gorzelanny^PIT^Base^198.81^88.49^24
Shawn Chacon^PIT^Base^201.5^90.63^29
Tony Armas Jr.^PIT^Base^201.5^96.19^28
Ian Snell^PIT^Base^190.75^72.67^25
Sean Burnett^PIT^Base^190.75^81.23^24
John Grabow^PIT^Pivot^198.81^89.78^28
Marty McLeary^PIT^Pivot^206.86^98.33^32
Salomon Torres^PIT^Pivot^190.75^89.78^34
Damaso Marte^PIT^Pivot^198.81^85.5^32
Matt Capps^PIT^Pivot^201.5^101.75^23
Josh Sharpless^PIT^Pivot^206.86^100.04^26
Bryan Bullington^PIT^Pivot^204.17^94.91^26
Jonah Bayliss^PIT^Pivot^198.81^85.5^26
Brian Rogers^PIT^Pivot^204.17^81.23^24
Juan Perez^PIT^Pivot^193.42^72.67^28
Bengie Molina^SF^Base^190.75^94.05^32
Eliezer Alfonzo^SF^Base^193.42^95.33^28
Lance Niekro^SF^Pivot^201.5^89.78^28
Mark Sweeney^SF^Pivot^196.11^91.91^37
Ray Durham^SF^Aler^182.68^83.79^35
Kevin Frandsen^SF^Aler^193.42^74.81^24
Omar Vizquel^SF^Ala-pivot^185.37^74.81^39
Rich Aurilia^SF^Aler^196.11^80.8^35
Pedro Feliz^SF^Aler^196.11^87.64^31
Todd Linden^SF^Escorta^201.5^89.78^26
Dave Roberts^SF^Escorta^188.06^76.95^34
Jason Ellison^SF^Escorta^188.06^76.95^28
Randy Winn^SF^Escorta^198.81^84.22^32
Ryan Klesko^SF^Escorta^201.5^94.05^35
Barry Bonds^SF^Escorta^198.81^97.47^42
Fred Lewis^SF^Escorta^198.81^81.23^26
Kelyn Acosta^SF^Base^196.11^87.21^21
Jonathan Sanchez^SF^Base^198.81^70.54^24
Matt Cain^SF^Base^201.5^92.34^22
Matt Morris^SF^Base^206.86^94.05^32
Russ Ortiz^SF^Base^196.11^88.92^32
Noah Lowry^SF^Base^198.81^89.78^26
Barry Zito^SF^Base^204.17^91.91^28
Vinnie Chulk^SF^Pivot^198.81^83.36^28
Kevin Correia^SF^Pivot^201.5^85.5^26
Steve Kline^SF^Pivot^196.11^91.91^34
Armando Benitez^SF^Pivot^204.17^97.9^34
Scott Munter^SF^Pivot^209.55^102.6^26
Jack Taschner^SF^Pivot^201.5^88.49^28
Brian Wilson^SF^Pivot^196.11^87.64^24
Merkin Valdez^SF^Pivot^206.86^88.92^25
Brad Hennessey^SF^Pivot^198.81^79.09^27
Billy Sadler^SF^Pivot^193.42^81.23^25
Pat Misch^SF^Pivot^198.81^72.67^25
Gary Bennett^STL^Base^193.42^88.92^34
Yadier Molina^STL^Base^190.75^96.19^24
John Nelson^STL^Pivot^196.11^81.23^27
Albert Pujols^STL^Pivot^201.5^96.19^27
Adam Kennedy^STL^Aler^196.11^79.09^31
Aaron Miles^STL^Aler^180.01^76.95^30
David Eckstein^STL^Ala-pivot^180.01^70.54^32
Scott Rolen^STL^Aler^204.17^102.6^31
Scott Spiezio^STL^Aler^198.81^94.05^34
Jim Edmonds^STL^Escorta^196.11^90.63^36
So Taguchi^STL^Escorta^188.06^69.68^37
Juan Encarnacion^STL^Escorta^201.5^91.91^30
Skip Schumaker^STL^Escorta^188.06^74.81^27
John Rodriguez^STL^Escorta^193.42^87.64^29
Chris Duncan^STL^Escorta^206.86^89.78^25
Adam Wainwright^STL^Base^212.24^87.64^25
Mark Mulder^STL^Base^209.55^88.92^29
Anthony Reyes^STL^Base^198.81^91.91^25
Ryan Franklin^STL^Base^201.5^76.95^33
Kip Wells^STL^Base^201.5^85.5^29
Chris Carpenter^STL^Base^209.55^98.33^31
Russ Springer^STL^Pivot^204.17^90.2^38
Jason Isringhausen^STL^Pivot^201.5^98.33^34
Ricardo Rincon^STL^Pivot^185.37^81.23^36
Braden Looper^STL^Pivot^201.5^94.05^32
Randy Flores^STL^Pivot^193.42^76.95^31
Josh Hancock^STL^Pivot^201.5^87.64^28
Brad Thompson^STL^Pivot^196.11^81.23^25
Tyler Johnson^STL^Pivot^198.81^76.95^25
Chris Narveson^STL^Pivot^201.5^87.64^25
Randy Keisler^STL^Pivot^201.5^81.23^31
Josh Kinney^STL^Pivot^196.11^83.36^27
